0.436996;agent0;16.522835;0.000000;1.943863;LookingFor;cell16.000000-2.000000
0.436996;agent1;14.653785;0.000000;9.430756;LookingFor;cell14.000000-10.000000
0.438004;agent2;12.590816;0.000000;7.748195;LookingFor;cell12.000000-8.000000
0.438004;agent3;7.748195;0.000000;12.590816;Goal1;cell8.000000-12.000000
0.438004;agent4;7.550136;0.000000;2.831301;LookingFor;cell8.000000-2.000000
0.438004;agent5;27.538031;0.000000;7.868009;LookingFor;cell28.000000-8.000000
0.438004;agent6;22.592590;0.000000;9.445055;LookingFor;cell22.000000-10.000000
0.438004;agent7;7.733491;0.000000;11.600237;LookingFor;cell8.000000-12.000000
0.438004;agent8;8.775201;0.000000;16.575378;LookingFor;cell8.000000-16.000000
0.438004;agent9;7.804869;0.000000;17.560955;LookingFor;cell8.000000-18.000000
0.455994;agent0;16.084286;0.000000;1.880097;LookingFor;cell16.000000-0.000000
0.455994;agent1;14.260966;0.000000;9.100503;LookingFor;cell14.000000-8.000000
0.455994;agent2;12.162923;0.000000;7.522625;LookingFor;cell12.000000-6.000000
0.455994;agent3;7.522625;0.000000;12.162923;Goal1;cell6.000000-12.000000
0.455994;agent4;7.117243;0.000000;2.645030;LookingFor;cell6.000000-2.000000
0.457001;agent5;27.149315;0.000000;7.737227;LookingFor;cell26.000000-6.000000
0.457001;agent6;22.155277;0.000000;9.164434;LookingFor;cell22.000000-8.000000
0.457001;agent7;7.451384;0.000000;11.189803;LookingFor;cell6.000000-10.000000
0.457001;agent8;8.580013;0.000000;16.142263;LookingFor;cell8.000000-16.000000
0.457001;agent9;7.624100;0.000000;17.132442;LookingFor;cell6.000000-16.000000
0.485992;agent0;15.644929;0.000000;1.816634;LookingFor;cell16.000000-0.000000
0.485992;agent1;13.907066;0.000000;8.794559;LookingFor;cell14.000000-8.000000
0.485992;agent2;11.756799;0.000000;7.323189;LookingFor;cell12.000000-6.000000
0.487000;agent3;7.323190;0.000000;11.756799;Goal1;cell6.000000-12.000000
0.487000;agent4;6.677476;0.000000;2.453743;Goal1;cell6.000000-2.000000
0.487000;agent5;26.697536;0.000000;7.544003;LookingFor;cell26.000000-6.000000
0.487000;agent6;21.692404;0.000000;8.969659;LookingFor;cell22.000000-8.000000
0.487000;agent7;7.175272;0.000000;10.755772;LookingFor;cell6.000000-10.000000
0.488007;agent8;8.386643;0.000000;15.698212;LookingFor;cell8.000000-16.000000
0.488007;agent9;7.431242;0.000000;16.687550;Goal1;cell6.000000-16.000000
0.509003;agent0;15.150441;0.000000;1.805237;LookingFor;cell14.000000-0.000000
0.509003;agent1;13.498775;0.000000;8.570975;LookingFor;cell12.000000-8.000000
0.509995;agent2;11.400408;0.000000;7.051702;LookingFor;cell10.000000-6.000000
0.509995;agent3;7.051702;0.000000;11.400408;Goal1;cell6.000000-10.000000
0.509995;agent4;6.207073;0.000000;2.269816;Goal1;cell6.000000-2.000000
0.509995;agent5;26.207687;0.000000;7.444390;LookingFor;cell26.000000-6.000000
0.509995;agent6;21.215628;0.000000;8.751003;LookingFor;cell20.000000-8.000000
0.509995;agent7;6.912613;0.000000;10.396267;LookingFor;cell6.000000-10.000000
0.509995;agent8;8.148491;0.000000;15.262581;LookingFor;cell8.000000-14.000000
0.509995;agent9;7.225416;0.000000;16.234112;Goal1;cell6.000000-16.000000
0.535995;agent0;14.667042;0.000000;1.773864;LookingFor;cell14.000000-0.000000
0.535995;agent1;13.145532;0.000000;8.296000;LookingFor;cell12.000000-8.000000
0.535995;agent2;10.977705;0.000000;6.837883;LookingFor;cell10.000000-6.000000
0.535995;agent3;6.837883;0.000000;10.977705;Goal1;cell6.000000-10.000000
0.535995;agent4;5.725510;0.000000;2.116441;Goal1;cell6.000000-2.000000
0.535995;agent5;25.742817;0.000000;7.270081;LookingFor;cell26.000000-6.000000
0.535995;agent6;20.727524;0.000000;8.603518;LookingFor;cell20.000000-8.000000
0.535995;agent7;6.608613;0.000000;9.981768;LookingFor;cell6.000000-10.000000
0.535995;agent8;7.951110;0.000000;14.894919;LookingFor;cell8.000000-14.000000
0.537003;agent9;7.040994;0.000000;15.803354;Goal1;cell6.000000-16.000000
0.557999;agent0;14.183559;0.000000;1.768581;LookingFor;cell14.000000-0.000000
0.557999;agent1;12.748495;0.000000;8.069513;LookingFor;cell12.000000-8.000000
0.557999;agent2;10.563836;0.000000;6.587346;LookingFor;cell10.000000-6.000000
0.557999;agent3;6.587346;0.000000;10.563836;Goal1;cell6.000000-10.000000
0.557999;agent4;5.257213;0.000000;1.932692;Goal1;cell4.000000-2.000000
0.557999;agent5;25.291918;0.000000;7.147901;LookingFor;cell24.000000-6.000000
0.557999;agent6;20.262918;0.000000;8.418471;LookingFor;cell20.000000-8.000000
0.559006;agent7;6.340233;0.000000;9.554496;LookingFor;cell6.000000-8.000000
0.559006;agent8;7.706614;0.000000;14.479924;LookingFor;cell6.000000-14.000000
0.559006;agent9;6.852172;0.000000;15.381456;Goal1;cell6.000000-14.000000
0.580002;agent0;13.698661;0.000000;1.739852;LookingFor;cell14.000000-0.000000
0.580002;agent1;12.395007;0.000000;7.796723;LookingFor;cell12.000000-8.000000
0.580002;agent2;10.209199;0.000000;6.362449;LookingFor;cell10.000000-6.000000
0.580994;agent3;6.362449;0.000000;10.209199;Goal1;cell6.000000-10.000000
0.580994;agent4;4.850936;0.000000;1.767559;Goal1;cell4.000000-0.000000
0.580994;agent5;24.866362;0.000000;7.027452;LookingFor;cell24.000000-6.000000
0.580994;agent6;19.871387;0.000000;8.243319;LookingFor;cell20.000000-8.000000
0.580994;agent7;6.079585;0.000000;9.177666;LookingFor;cell6.000000-8.000000
0.580994;agent8;7.454463;0.000000;14.084889;LookingFor;cell6.000000-14.000000
0.580994;agent9;6.684649;0.000000;14.934787;Goal1;cell6.000000-14.000000
0.602005;agent0;13.196504;0.000000;1.672299;LookingFor;cell12.000000-0.000000
0.602005;agent1;11.978274;0.000000;7.584769;LookingFor;cell12.000000-6.000000
0.602005;agent2;9.775240;0.000000;6.126213;LookingFor;cell10.000000-6.000000
0.602005;agent3;6.126213;0.000000;9.775240;Goal1;cell6.000000-10.000000
0.602997;agent4;4.367328;0.000000;1.642316;Goal1;cell4.000000-0.000000
0.602997;agent5;24.385002;0.000000;6.945701;LookingFor;cell24.000000-6.000000
0.602997;agent6;19.426180;0.000000;8.082214;LookingFor;cell18.000000-8.000000
0.602997;agent7;5.832384;0.000000;8.745890;LookingFor;cell6.000000-8.000000
0.602997;agent8;7.242117;0.000000;13.658791;LookingFor;cell6.000000-14.000000
0.602997;agent9;6.473647;0.000000;14.484391;Goal1;cell6.000000-14.000000
0.623001;agent0;12.729383;0.000000;1.595830;LookingFor;cell12.000000-0.000000
0.623993;agent1;11.565393;0.000000;7.334900;LookingFor;cell10.000000-6.000000
0.623993;agent2;9.409820;0.000000;5.858789;LookingFor;cell8.000000-6.000000
0.623993;agent3;5.858789;0.000000;9.409820;Goal1;cell6.000000-8.000000
0.623993;agent4;3.927850;0.000000;1.452484;Goal1;cell4.000000-0.000000
0.623993;agent5;23.909342;0.000000;6.779848;LookingFor;cell24.000000-6.000000
0.623993;agent6;18.958431;0.000000;7.909319;LookingFor;cell18.000000-8.000000
0.623993;agent7;5.539787;0.000000;8.367188;LookingFor;cell4.000000-8.000000
0.623993;agent8;6.987616;0.000000;13.233075;LookingFor;cell6.000000-12.000000
0.623993;agent9;6.290832;0.000000;14.053817;Goal1;cell6.000000-14.000000
0.645996;agent0;12.242640;0.000000;1.528862;LookingFor;cell12.000000-0.000000
0.645996;agent1;11.210941;0.000000;7.109899;LookingFor;cell10.000000-6.000000
0.645996;agent2;8.967140;0.000000;5.629114;LookingFor;cell8.000000-4.000000
0.645996;agent3;5.629114;0.000000;8.967140;Goal1;cell4.000000-8.000000
0.645996;agent4;3.457346;0.000000;1.269212;Goal1;cell2.000000-0.000000
0.645996;agent5;23.450050;0.000000;6.693896;LookingFor;cell22.000000-6.000000
0.645996;agent6;18.504772;0.000000;7.719744;LookingFor;cell18.000000-6.000000
0.647003;agent7;5.344998;0.000000;7.959867;LookingFor;cell4.000000-8.000000
0.647003;agent8;6.759583;0.000000;12.815952;LookingFor;cell6.000000-12.000000
0.647003;agent9;6.101540;0.000000;13.631770;Goal1;cell6.000000-14.000000
0.669006;agent0;11.778385;0.000000;1.462543;LookingFor;cell12.000000-0.000000
0.669006;agent1;10.797613;0.000000;6.843711;LookingFor;cell10.000000-6.000000
0.669006;agent2;8.528661;0.000000;5.374275;LookingFor;cell8.000000-4.000000
0.669006;agent3;5.374275;0.000000;8.528661;Goal1;cell4.000000-8.000000
0.669006;agent4;2.975577;0.000000;1.116054;Goal1;cell2.000000-0.000000
0.669006;agent5;22.964073;0.000000;6.536932;LookingFor;cell22.000000-6.000000
0.669006;agent6;18.095684;0.000000;7.551281;LookingFor;cell18.000000-6.000000
0.669006;agent7;5.085357;0.000000;7.552018;LookingFor;cell4.000000-6.000000
0.669998;agent8;6.570350;0.000000;12.383677;LookingFor;cell6.000000-12.000000
0.669998;agent9;5.934019;0.000000;13.185057;Goal1;cell6.000000-12.000000
0.694000;agent0;11.337680;0.000000;1.405732;LookingFor;cell10.000000-0.000000
